ID,raw_index,raw_token,raw_start,raw_end,corr_index,corr_token,corr_start,corr_end,op,equal_ci,error_type,CorrSentenceID,Sentence Boundaries,TITLE,DIALOGUE,SentenceRef,BoundaryCheck
CQZNGMVS,219.0,other,985.0,990.0,219,other,985,990,equal,True,Equal,12,,False,False,CQZNGMVS_s012,
CQZNGMVS,220.0,men,991.0,994.0,220,men,991,994,equal,True,Equal,12,,False,False,CQZNGMVS_s012,
CQZNGMVS,221.0,.,994.0,995.0,221,.,994,995,equal,True,Equal,12,Sentence Ending,False,False,CQZNGMVS_s012,Correct Ending
CQZNGMVS,222.0,One,996.0,999.0,222,One,996,999,equal,True,Equal,13,Sentence Beginning,False,False,CQZNGMVS_s013,Correct Beginning
CQZNGMVS,223.0,was,1000.0,1003.0,223,was,1000,1003,equal,True,Equal,13,,False,False,CQZNGMVS_s013,
CQZNGMVS,224.0,rather,1004.0,1010.0,224,rather,1004,1010,equal,True,Equal,13,,False,False,CQZNGMVS_s013,
CQZNGMVS,225.0,short,1011.0,1016.0,225,short,1011,1016,equal,True,Equal,13,,False,False,CQZNGMVS_s013,
CQZNGMVS,226.0,",",1016.0,1017.0,226,",",1016,1017,equal,True,Equal,13,,False,False,CQZNGMVS_s013,
CQZNGMVS,227.0,wearing,1018.0,1025.0,227,wearing,1018,1025,equal,True,Equal,13,,False,False,CQZNGMVS_s013,
CQZNGMVS,228.0,a,1026.0,1027.0,228,a,1026,1027,equal,True,Equal,13,,False,False,CQZNGMVS_s013,
CQZNGMVS,229.0,t,1028.0,1029.0,229,t,1028,1029,equal,True,Equal,13,,False,False,CQZNGMVS_s013,
CQZNGMVS,230.0,-,1029.0,1030.0,230,-,1029,1030,equal,True,Equal,13,,False,False,CQZNGMVS_s013,
CQZNGMVS,231.0,shirt,1030.0,1035.0,231,shirt,1030,1035,equal,True,Equal,13,,False,False,CQZNGMVS_s013,
CQZNGMVS,232.0,and,1036.0,1039.0,232,and,1036,1039,equal,True,Equal,13,,False,False,CQZNGMVS_s013,
CQZNGMVS,233.0,shorts,1040.0,1046.0,233,shorts,1040,1046,equal,True,Equal,13,,False,False,CQZNGMVS_s013,
CQZNGMVS,234.0,.,1046.0,1047.0,234,.,1046,1047,equal,True,Equal,13,Sentence Ending,False,False,CQZNGMVS_s013,Correct Ending
CQZNGMVS,235.0,The,1048.0,1051.0,235,The,1048,1051,equal,True,Equal,14,Sentence Beginning,False,False,CQZNGMVS_s014,Correct Beginning
CQZNGMVS,236.0,other,1052.0,1057.0,236,other,1052,1057,equal,True,Equal,14,,False,False,CQZNGMVS_s014,
CQZNGMVS,237.0,was,1058.0,1061.0,237,was,1058,1061,equal,True,Equal,14,,False,False,CQZNGMVS_s014,
CQZNGMVS,238.0,wearing,1062.0,1069.0,238,wearing,1062,1069,equal,True,Equal,14,,False,False,CQZNGMVS_s014,
CQZNGMVS,239.0,a,1070.0,1071.0,239,a,1070,1071,equal,True,Equal,14,,False,False,CQZNGMVS_s014,
CQZNGMVS,240.0,singlet,1072.0,1079.0,240,singlet,1072,1079,equal,True,Equal,14,,False,False,CQZNGMVS_s014,
CQZNGMVS,241.0,",",1079.0,1080.0,241,",",1079,1080,equal,True,Equal,14,,False,False,CQZNGMVS_s014,
CQZNGMVS,242.0,bermudas,1081.0,1089.0,242,bermudas,1081,1089,equal,True,Equal,14,,False,False,CQZNGMVS_s014,
CQZNGMVS,243.0,and,1090.0,1093.0,243,and,1090,1093,equal,True,Equal,14,,False,False,CQZNGMVS_s014,
CQZNGMVS,244.0,slippers,1094.0,1102.0,244,slippers,1094,1102,equal,True,Equal,14,,False,False,CQZNGMVS_s014,
CQZNGMVS,245.0,.,1102.0,1103.0,245,.,1102,1103,equal,True,Equal,14,Sentence Ending,False,False,CQZNGMVS_s014,Correct Ending
CQZNGMVS,246.0,They,1104.0,1108.0,246,They,1104,1108,equal,True,Equal,15,Sentence Beginning,False,False,CQZNGMVS_s015,Correct Beginning
CQZNGMVS,247.0,both,1109.0,1113.0,247,both,1109,1113,equal,True,Equal,15,,False,False,CQZNGMVS_s015,
CQZNGMVS,248.0,were,1114.0,1118.0,248,were,1114,1118,equal,True,Equal,15,,False,False,CQZNGMVS_s015,
CQZNGMVS,249.0,armed,1119.0,1124.0,249,armed,1119,1124,equal,True,Equal,15,,False,False,CQZNGMVS_s015,
CQZNGMVS,250.0,with,1125.0,1129.0,250,with,1125,1129,equal,True,Equal,15,,False,False,CQZNGMVS_s015,
CQZNGMVS,251.0,guns,1130.0,1134.0,251,guns,1130,1134,equal,True,Equal,15,,False,False,CQZNGMVS_s015,
CQZNGMVS,252.0,and,1135.0,1138.0,252,and,1135,1138,equal,True,Equal,15,,False,False,CQZNGMVS_s015,
CQZNGMVS,253.0,knives,1139.0,1145.0,253,knives,1139,1145,equal,True,Equal,15,,False,False,CQZNGMVS_s015,
CQZNGMVS,254.0,.,1145.0,1146.0,254,.,1145,1146,equal,True,Equal,15,Sentence Ending,False,False,CQZNGMVS_s015,Correct Ending
CQZNGMVS,255.0,I,1147.0,1148.0,255,I,1147,1148,equal,True,Equal,16,Sentence Beginning,False,False,CQZNGMVS_s016,Correct Beginning
CQZNGMVS,256.0,sank,1149.0,1153.0,256,sank,1149,1153,equal,True,Equal,16,,False,False,CQZNGMVS_s016,
CQZNGMVS,257.0,back,1154.0,1158.0,257,back,1154,1158,equal,True,Equal,16,,False,False,CQZNGMVS_s016,
CQZNGMVS,258.0,into,1159.0,1163.0,258,into,1159,1163,equal,True,Equal,16,,False,False,CQZNGMVS_s016,
CQZNGMVS,259.0,my,1164.0,1166.0,259,my,1164,1166,equal,True,Equal,16,,False,False,CQZNGMVS_s016,
CQZNGMVS,260.0,seat,1167.0,1171.0,260,seat,1167,1171,equal,True,Equal,16,,False,False,CQZNGMVS_s016,
CQZNGMVS,261.0,",",1171.0,1172.0,261,",",1171,1172,equal,True,Equal,16,,False,False,CQZNGMVS_s016,
CQZNGMVS,262.0,my,1173.0,1175.0,262,my,1173,1175,equal,True,Equal,16,,False,False,CQZNGMVS_s016,
CQZNGMVS,263.0,heart,1176.0,1181.0,263,heart,1176,1181,equal,True,Equal,16,,False,False,CQZNGMVS_s016,
CQZNGMVS,264.0,thumping,1182.0,1190.0,264,thumping,1182,1190,equal,True,Equal,16,,False,False,CQZNGMVS_s016,
CQZNGMVS,265.0,louder,1191.0,1197.0,265,louder,1191,1197,equal,True,Equal,16,,False,False,CQZNGMVS_s016,
CQZNGMVS,266.0,than,1198.0,1202.0,266,than,1198,1202,equal,True,Equal,16,,False,False,CQZNGMVS_s016,
CQZNGMVS,267.0,their,1203.0,1208.0,267,their,1203,1208,equal,True,Equal,16,,False,False,CQZNGMVS_s016,
CQZNGMVS,268.0,footsteps,1209.0,1218.0,268,footsteps,1209,1218,equal,True,Equal,16,,False,False,CQZNGMVS_s016,
CQZNGMVS,269.0,.,1218.0,1219.0,269,.,1218,1219,equal,True,Equal,16,Sentence Ending,False,False,CQZNGMVS_s016,Correct Ending
CQZNGMVS,270.0,I,1220.0,1221.0,270,I,1220,1221,equal,True,Equal,17,Sentence Beginning,False,False,CQZNGMVS_s017,Correct Beginning
CQZNGMVS,271.0,could,1222.0,1227.0,271,could,1222,1227,equal,True,Equal,17,,False,False,CQZNGMVS_s017,
CQZNGMVS,272.0,hear,1228.0,1232.0,272,hear,1228,1232,equal,True,Equal,17,,False,False,CQZNGMVS_s017,
CQZNGMVS,273.0,them,1233.0,1237.0,273,them,1233,1237,equal,True,Equal,17,,False,False,CQZNGMVS_s017,
CQZNGMVS,274.0,talking,1238.0,1245.0,274,talking,1238,1245,equal,True,Equal,17,,False,False,CQZNGMVS_s017,
CQZNGMVS,275.0,",",1245.0,1246.0,275,",",1245,1246,equal,True,Equal,17,,False,False,CQZNGMVS_s017,
CQZNGMVS,276.0,and,1247.0,1250.0,276,and,1247,1250,equal,True,Equal,17,,False,False,CQZNGMVS_s017,
CQZNGMVS,277.0,knew,1251.0,1255.0,277,knew,1251,1255,equal,True,Equal,17,,False,False,CQZNGMVS_s017,
CQZNGMVS,278.0,that,1256.0,1260.0,278,that,1256,1260,equal,True,Equal,17,,False,False,CQZNGMVS_s017,
CQZNGMVS,279.0,they,1261.0,1265.0,279,they,1261,1265,equal,True,Equal,17,,False,False,CQZNGMVS_s017,
CQZNGMVS,280.0,were,1266.0,1270.0,280,were,1266,1270,equal,True,Equal,17,,False,False,CQZNGMVS_s017,
CQZNGMVS,281.0,not,1271.0,1274.0,281,not,1271,1274,equal,True,Equal,17,,False,False,CQZNGMVS_s017,
CQZNGMVS,282.0,from,1275.0,1279.0,282,from,1275,1279,equal,True,Equal,17,,False,False,CQZNGMVS_s017,
CQZNGMVS,283.0,Australia,1280.0,1289.0,283,Australia,1280,1289,equal,True,Equal,17,,False,False,CQZNGMVS_s017,
CQZNGMVS,284.0,.,1289.0,1290.0,284,.,1289,1290,equal,True,Equal,17,Sentence Ending,False,False,CQZNGMVS_s017,Correct Ending
CQZNGMVS,285.0,They,1291.0,1295.0,285,They,1291,1295,equal,True,Equal,18,Sentence Beginning,False,False,CQZNGMVS_s018,Correct Beginning
CQZNGMVS,286.0,were,1296.0,1300.0,286,were,1296,1300,equal,True,Equal,18,,False,False,CQZNGMVS_s018,
CQZNGMVS,287.0,talking,1301.0,1308.0,287,talking,1301,1308,equal,True,Equal,18,,False,False,CQZNGMVS_s018,
CQZNGMVS,288.0,in,1309.0,1311.0,288,in,1309,1311,equal,True,Equal,18,,False,False,CQZNGMVS_s018,
CQZNGMVS,289.0,their,1312.0,1317.0,289,their,1312,1317,equal,True,Equal,18,,False,False,CQZNGMVS_s018,
CQZNGMVS,290.0,native,1318.0,1324.0,290,native,1318,1324,equal,True,Equal,18,,False,False,CQZNGMVS_s018,
CQZNGMVS,291.0,language,1325.0,1333.0,291,language,1325,1333,equal,True,Equal,18,,False,False,CQZNGMVS_s018,
CQZNGMVS,292.0,.,1333.0,1334.0,292,.,1333,1334,equal,True,Equal,18,Sentence Ending,False,False,CQZNGMVS_s018,Correct Ending
CQZNGMVS,293.0,I,1335.0,1336.0,293,I,1335,1336,equal,True,Equal,19,Sentence Beginning,False,False,CQZNGMVS_s019,Correct Beginning
CQZNGMVS,294.0,couldn,1337.0,1343.0,294,couldn,1337,1343,equal,True,Equal,19,,False,False,CQZNGMVS_s019,
CQZNGMVS,295.0,',1343.0,1344.0,295,',1343,1344,equal,True,Equal,19,,False,False,CQZNGMVS_s019,
CQZNGMVS,296.0,t,1344.0,1345.0,296,t,1344,1345,equal,True,Equal,19,,False,False,CQZNGMVS_s019,
CQZNGMVS,297.0,understand,1346.0,1356.0,297,understand,1346,1356,equal,True,Equal,19,,False,False,CQZNGMVS_s019,
CQZNGMVS,298.0,what,1357.0,1361.0,298,what,1357,1361,equal,True,Equal,19,,False,False,CQZNGMVS_s019,
CQZNGMVS,299.0,they,1362.0,1366.0,299,they,1362,1366,equal,True,Equal,19,,False,False,CQZNGMVS_s019,
CQZNGMVS,300.0,were,1367.0,1371.0,300,were,1367,1371,equal,True,Equal,19,,False,False,CQZNGMVS_s019,
CQZNGMVS,301.0,saying,1372.0,1378.0,301,saying,1372,1378,equal,True,Equal,19,,False,False,CQZNGMVS_s019,
CQZNGMVS,302.0,but,1379.0,1382.0,302,but,1379,1382,equal,True,Equal,19,,False,False,CQZNGMVS_s019,
CQZNGMVS,303.0,all,1383.0,1386.0,303,all,1383,1386,equal,True,Equal,19,,False,False,CQZNGMVS_s019,
CQZNGMVS,304.0,I,1387.0,1388.0,304,I,1387,1388,equal,True,Equal,19,,False,False,CQZNGMVS_s019,
CQZNGMVS,305.0,knew,1389.0,1393.0,305,knew,1389,1393,equal,True,Equal,19,,False,False,CQZNGMVS_s019,
CQZNGMVS,306.0,was,1394.0,1397.0,306,was,1394,1397,equal,True,Equal,19,,False,False,CQZNGMVS_s019,
CQZNGMVS,307.0,that,1398.0,1402.0,307,that,1398,1402,equal,True,Equal,19,,False,False,CQZNGMVS_s019,
CQZNGMVS,308.0,I,1403.0,1404.0,308,I,1403,1404,equal,True,Equal,19,,False,False,CQZNGMVS_s019,
CQZNGMVS,309.0,had,1405.0,1408.0,309,had,1405,1408,equal,True,Equal,19,,False,False,CQZNGMVS_s019,
CQZNGMVS,310.0,to,1409.0,1411.0,310,to,1409,1411,equal,True,Equal,19,,False,False,CQZNGMVS_s019,
CQZNGMVS,311.0,save,1412.0,1416.0,311,save,1412,1416,equal,True,Equal,19,,False,False,CQZNGMVS_s019,
CQZNGMVS,312.0,everyone,1417.0,1425.0,312,everyone,1417,1425,equal,True,Equal,19,,False,False,CQZNGMVS_s019,
CQZNGMVS,313.0,on,1426.0,1428.0,313,on,1426,1428,equal,True,Equal,19,,False,False,CQZNGMVS_s019,
CQZNGMVS,314.0,this,1429.0,1433.0,314,this,1429,1433,equal,True,Equal,19,,False,False,CQZNGMVS_s019,
CQZNGMVS,315.0,plane,1434.0,1439.0,315,plane,1434,1439,equal,True,Equal,19,,False,False,CQZNGMVS_s019,
CQZNGMVS,316.0,.,1439.0,1440.0,316,.,1439,1440,equal,True,Equal,19,Sentence Ending,False,False,CQZNGMVS_s019,Correct Ending
CQZNGMVS,317.0,Somehow,1441.0,1448.0,317,Somehow,1441,1448,equal,True,Equal,20,Sentence Beginning,False,False,CQZNGMVS_s020,Correct Beginning
CQZNGMVS,318.0,.,1448.0,1449.0,318,.,1448,1449,equal,True,Equal,20,Sentence Ending,False,False,CQZNGMVS_s020,Correct Ending
CQZNGMVS,319.0,I,1450.0,1451.0,319,I,1450,1451,equal,True,Equal,21,Sentence Beginning,False,False,CQZNGMVS_s021,Correct Beginning
CQZNGMVS,320.0,waited,1452.0,1458.0,320,waited,1452,1458,equal,True,Equal,21,,False,False,CQZNGMVS_s021,
CQZNGMVS,321.0,until,1459.0,1464.0,321,until,1459,1464,equal,True,Equal,21,,False,False,CQZNGMVS_s021,
CQZNGMVS,322.0,the,1465.0,1468.0,322,the,1465,1468,equal,True,Equal,21,,False,False,CQZNGMVS_s021,
CQZNGMVS,323.0,other,1469.0,1474.0,323,other,1469,1474,equal,True,Equal,21,,False,False,CQZNGMVS_s021,
CQZNGMVS,324.0,two,1475.0,1478.0,324,two,1475,1478,equal,True,Equal,21,,False,False,CQZNGMVS_s021,
CQZNGMVS,325.0,sidekicks,1479.0,1488.0,325,sidekicks,1479,1488,equal,True,Equal,21,,False,False,CQZNGMVS_s021,
CQZNGMVS,326.0,had,1489.0,1492.0,326,had,1489,1492,equal,True,Equal,21,,False,False,CQZNGMVS_s021,
CQZNGMVS,327.0,left,1493.0,1497.0,327,left,1493,1497,equal,True,Equal,21,,False,False,CQZNGMVS_s021,
CQZNGMVS,328.0,to,1498.0,1500.0,328,to,1498,1500,equal,True,Equal,21,,False,False,CQZNGMVS_s021,
CQZNGMVS,329.0,go,1501.0,1503.0,329,go,1501,1503,equal,True,Equal,21,,False,False,CQZNGMVS_s021,
CQZNGMVS,330.0,to,1504.0,1506.0,330,to,1504,1506,equal,True,Equal,21,,False,False,CQZNGMVS_s021,
CQZNGMVS,331.0,the,1507.0,1510.0,331,the,1507,1510,equal,True,Equal,21,,False,False,CQZNGMVS_s021,
CQZNGMVS,332.0,toilet,1511.0,1517.0,332,toilet,1511,1517,equal,True,Equal,21,,False,False,CQZNGMVS_s021,
CQZNGMVS,333.0,.,1517.0,1518.0,333,.,1517,1518,equal,True,Equal,21,Sentence Ending,False,False,CQZNGMVS_s021,Correct Ending
CQZNGMVS,334.0,They,1519.0,1523.0,334,They,1519,1523,equal,True,Equal,22,Sentence Beginning,False,False,CQZNGMVS_s022,Correct Beginning
CQZNGMVS,335.0,probably,1524.0,1532.0,335,probably,1524,1532,equal,True,Equal,22,,False,False,CQZNGMVS_s022,
CQZNGMVS,336.0,were,1533.0,1537.0,336,were,1533,1537,equal,True,Equal,22,,False,False,CQZNGMVS_s022,
CQZNGMVS,337.0,loading,1538.0,1545.0,337,loading,1538,1545,equal,True,Equal,22,,False,False,CQZNGMVS_s022,
CQZNGMVS,338.0,their,1546.0,1551.0,338,their,1546,1551,equal,True,Equal,22,,False,False,CQZNGMVS_s022,
CQZNGMVS,339.0,guns,1552.0,1556.0,339,guns,1552,1556,equal,True,Equal,22,,False,False,CQZNGMVS_s022,
CQZNGMVS,340.0,.,1556.0,1557.0,340,.,1556,1557,equal,True,Equal,22,Sentence Ending,False,False,CQZNGMVS_s022,Correct Ending
CQZNGMVS,341.0,The,1558.0,1561.0,341,The,1558,1561,equal,True,Equal,23,Sentence Beginning,False,False,CQZNGMVS_s023,Correct Beginning
CQZNGMVS,342.0,first,1562.0,1567.0,342,first,1562,1567,equal,True,Equal,23,,False,False,CQZNGMVS_s023,
CQZNGMVS,343.0,that,1568.0,1572.0,343,that,1568,1572,equal,True,Equal,23,,False,False,CQZNGMVS_s023,
CQZNGMVS,344.0,crossed,1573.0,1580.0,344,crossed,1573,1580,equal,True,Equal,23,,False,False,CQZNGMVS_s023,
CQZNGMVS,345.0,my,1581.0,1583.0,345,my,1581,1583,equal,True,Equal,23,,False,False,CQZNGMVS_s023,
CQZNGMVS,346.0,mind,1584.0,1588.0,346,mind,1584,1588,equal,True,Equal,23,,False,False,CQZNGMVS_s023,
CQZNGMVS,347.0,was,1589.0,1592.0,347,was,1589,1592,equal,True,Equal,23,,False,False,CQZNGMVS_s023,
CQZNGMVS,348.0,the,1593.0,1596.0,348,the,1593,1596,equal,True,Equal,23,,False,False,CQZNGMVS_s023,
CQZNGMVS,349.0,three,1597.0,1602.0,349,three,1597,1602,equal,True,Equal,23,,False,False,CQZNGMVS_s023,
CQZNGMVS,350.0,were,1603.0,1607.0,350,were,1603,1607,equal,True,Equal,23,,False,False,CQZNGMVS_s023,
CQZNGMVS,351.0,standing,1608.0,1616.0,351,standing,1608,1616,equal,True,Equal,23,,False,False,CQZNGMVS_s023,
CQZNGMVS,352.0,in,1617.0,1619.0,352,in,1617,1619,equal,True,Equal,23,,False,False,CQZNGMVS_s023,
CQZNGMVS,353.0,front,1620.0,1625.0,353,front,1620,1625,equal,True,Equal,23,,False,False,CQZNGMVS_s023,
CQZNGMVS,354.0,of,1626.0,1628.0,354,of,1626,1628,equal,True,Equal,23,,False,False,CQZNGMVS_s023,
CQZNGMVS,355.0,the,1629.0,1632.0,355,the,1629,1632,equal,True,Equal,23,,False,False,CQZNGMVS_s023,
CQZNGMVS,356.0,cabin,1633.0,1638.0,356,cabin,1633,1638,equal,True,Equal,23,,False,False,CQZNGMVS_s023,
CQZNGMVS,357.0,crew,1639.0,1643.0,357,crew,1639,1643,equal,True,Equal,23,,False,False,CQZNGMVS_s023,
CQZNGMVS,358.0,area,1644.0,1648.0,358,area,1644,1648,equal,True,Equal,23,,False,False,CQZNGMVS_s023,
CQZNGMVS,359.0,and,1649.0,1652.0,359,and,1649,1652,equal,True,Equal,23,,False,False,CQZNGMVS_s023,
CQZNGMVS,360.0,the,1653.0,1656.0,360,the,1653,1656,equal,True,Equal,23,,False,False,CQZNGMVS_s023,
CQZNGMVS,361.0,kitchen,1657.0,1664.0,361,kitchen,1657,1664,equal,True,Equal,23,,False,False,CQZNGMVS_s023,
CQZNGMVS,362.0,.,1664.0,1665.0,362,.,1664,1665,equal,True,Equal,23,Sentence Ending,False,False,CQZNGMVS_s023,Correct Ending
CQZNGMVS,363.0,If,1666.0,1668.0,363,If,1666,1668,equal,True,Equal,24,Sentence Beginning,False,False,CQZNGMVS_s024,Correct Beginning
CQZNGMVS,364.0,they,1669.0,1673.0,364,they,1669,1673,equal,True,Equal,24,,False,False,CQZNGMVS_s024,
CQZNGMVS,365.0,were,1674.0,1678.0,365,were,1674,1678,equal,True,Equal,24,,False,False,CQZNGMVS_s024,
CQZNGMVS,366.0,blocking,1679.0,1687.0,366,blocking,1679,1687,equal,True,Equal,24,,False,False,CQZNGMVS_s024,
CQZNGMVS,367.0,that,1688.0,1692.0,367,that,1688,1692,equal,True,Equal,24,,False,False,CQZNGMVS_s024,
CQZNGMVS,368.0,area,1693.0,1697.0,368,area,1693,1697,equal,True,Equal,24,,False,False,CQZNGMVS_s024,
CQZNGMVS,369.0,there,1698.0,1703.0,369,there,1698,1703,equal,True,Equal,24,,False,False,CQZNGMVS_s024,
CQZNGMVS,370.0,",",1703.0,1704.0,370,",",1703,1704,equal,True,Equal,24,,False,False,CQZNGMVS_s024,
CQZNGMVS,371.0,they,1705.0,1709.0,371,they,1705,1709,equal,True,Equal,24,,False,False,CQZNGMVS_s024,
CQZNGMVS,372.0,would,1710.0,1715.0,372,would,1710,1715,equal,True,Equal,24,,False,False,CQZNGMVS_s024,
CQZNGMVS,373.0,have,1716.0,1720.0,373,have,1716,1720,equal,True,Equal,24,,False,False,CQZNGMVS_s024,
CQZNGMVS,374.0,been,1721.0,1725.0,374,been,1721,1725,equal,True,Equal,24,,False,False,CQZNGMVS_s024,
CQZNGMVS,375.0,blocking,1726.0,1734.0,375,blocking,1726,1734,equal,True,Equal,24,,False,False,CQZNGMVS_s024,
CQZNGMVS,376.0,the,1735.0,1738.0,376,the,1735,1738,equal,True,Equal,24,,False,False,CQZNGMVS_s024,
CQZNGMVS,377.0,cabin,1739.0,1744.0,377,cabin,1739,1744,equal,True,Equal,24,,False,False,CQZNGMVS_s024,
CQZNGMVS,378.0,crew,1745.0,1749.0,378,crew,1745,1749,equal,True,Equal,24,,False,False,CQZNGMVS_s024,
CQZNGMVS,379.0,from,1750.0,1754.0,379,from,1750,1754,equal,True,Equal,24,,False,False,CQZNGMVS_s024,
CQZNGMVS,380.0,exiting,1755.0,1762.0,380,exiting,1755,1762,equal,True,Equal,24,,False,False,CQZNGMVS_s024,
CQZNGMVS,381.0,the,1763.0,1766.0,381,the,1763,1766,equal,True,Equal,24,,False,False,CQZNGMVS_s024,
CQZNGMVS,382.0,kitchen,1767.0,1774.0,382,kitchen,1767,1774,equal,True,Equal,24,,False,False,CQZNGMVS_s024,
CQZNGMVS,383.0,area,1775.0,1779.0,383,area,1775,1779,equal,True,Equal,24,,False,False,CQZNGMVS_s024,
CQZNGMVS,384.0,.,1779.0,1780.0,384,.,1779,1780,equal,True,Equal,24,Sentence Ending,False,False,CQZNGMVS_s024,Correct Ending
CQZNGMVS,385.0,My,1781.0,1783.0,385,My,1781,1783,equal,True,Equal,25,Sentence Beginning,False,False,CQZNGMVS_s025,Correct Beginning
CQZNGMVS,386.0,eyes,1784.0,1788.0,386,eyes,1784,1788,equal,True,Equal,25,,False,False,CQZNGMVS_s025,
CQZNGMVS,387.0,searched,1789.0,1797.0,387,searched,1789,1797,equal,True,Equal,25,,False,False,CQZNGMVS_s025,
CQZNGMVS,388.0,the,1798.0,1801.0,388,the,1798,1801,equal,True,Equal,25,,False,False,CQZNGMVS_s025,
CQZNGMVS,389.0,plane,1802.0,1807.0,389,plane,1802,1807,equal,True,Equal,25,,False,False,CQZNGMVS_s025,
CQZNGMVS,390.0,and,1808.0,1811.0,390,and,1808,1811,equal,True,Equal,25,,False,False,CQZNGMVS_s025,
CQZNGMVS,391.0,found,1812.0,1817.0,391,found,1812,1817,equal,True,Equal,25,,False,False,CQZNGMVS_s025,
CQZNGMVS,392.0,one,1818.0,1821.0,392,one,1818,1821,equal,True,Equal,25,,False,False,CQZNGMVS_s025,
CQZNGMVS,393.0,lady,1822.0,1826.0,393,lady,1822,1826,equal,True,Equal,25,,False,False,CQZNGMVS_s025,
CQZNGMVS,394.0,crouched,1827.0,1835.0,394,crouched,1827,1835,equal,True,Equal,25,,False,False,CQZNGMVS_s025,
CQZNGMVS,395.0,down,1836.0,1840.0,395,down,1836,1840,equal,True,Equal,25,,False,False,CQZNGMVS_s025,
CQZNGMVS,396.0,with,1841.0,1845.0,396,with,1841,1845,equal,True,Equal,25,,False,False,CQZNGMVS_s025,
CQZNGMVS,397.0,the,1846.0,1849.0,397,the,1846,1849,equal,True,Equal,25,,False,False,CQZNGMVS_s025,
CQZNGMVS,398.0,cart,1850.0,1854.0,398,cart,1850,1854,equal,True,Equal,25,,False,False,CQZNGMVS_s025,
CQZNGMVS,399.0,in,1855.0,1857.0,399,in,1855,1857,equal,True,Equal,25,,False,False,CQZNGMVS_s025,
CQZNGMVS,400.0,front,1858.0,1863.0,400,front,1858,1863,equal,True,Equal,25,,False,False,CQZNGMVS_s025,
CQZNGMVS,401.0,of,1864.0,1866.0,401,of,1864,1866,equal,True,Equal,25,,False,False,CQZNGMVS_s025,
CQZNGMVS,402.0,her,1867.0,1870.0,402,her,1867,1870,equal,True,Equal,25,,False,False,CQZNGMVS_s025,
CQZNGMVS,403.0,",",1870.0,1871.0,403,",",1870,1871,equal,True,Equal,25,,False,False,CQZNGMVS_s025,
CQZNGMVS,404.0,her,1872.0,1875.0,404,her,1872,1875,equal,True,Equal,25,,False,False,CQZNGMVS_s025,
CQZNGMVS,405.0,eyes,1876.0,1880.0,405,eyes,1876,1880,equal,True,Equal,25,,False,False,CQZNGMVS_s025,
CQZNGMVS,406.0,tearing,1881.0,1888.0,406,tearing,1881,1888,equal,True,Equal,25,,False,False,CQZNGMVS_s025,
CQZNGMVS,407.0,up,1889.0,1891.0,407,up,1889,1891,equal,True,Equal,25,,False,False,CQZNGMVS_s025,
CQZNGMVS,408.0,.,1891.0,1892.0,408,.,1891,1892,equal,True,Equal,25,Sentence Ending,False,False,CQZNGMVS_s025,Correct Ending
CQZNGMVS,409.0,Another,1893.0,1900.0,409,Another,1893,1900,equal,True,Equal,26,Sentence Beginning,False,False,CQZNGMVS_s026,Correct Beginning
CQZNGMVS,410.0,gunshot,1901.0,1908.0,410,gunshot,1901,1908,equal,True,Equal,26,,False,False,CQZNGMVS_s026,
CQZNGMVS,411.0,fired,1909.0,1914.0,411,fired,1909,1914,equal,True,Equal,26,,False,False,CQZNGMVS_s026,
CQZNGMVS,412.0,",",1914.0,1915.0,412,",",1914,1915,equal,True,Equal,26,,False,False,CQZNGMVS_s026,
CQZNGMVS,413.0,and,1916.0,1919.0,413,and,1916,1919,equal,True,Equal,26,,False,False,CQZNGMVS_s026,
CQZNGMVS,414.0,one,1920.0,1923.0,414,one,1920,1923,equal,True,Equal,26,,False,False,CQZNGMVS_s026,
CQZNGMVS,415.0,of,1924.0,1926.0,415,of,1924,1926,equal,True,Equal,26,,False,False,CQZNGMVS_s026,
CQZNGMVS,416.0,the,1927.0,1930.0,416,the,1927,1930,equal,True,Equal,26,,False,False,CQZNGMVS_s026,
CQZNGMVS,417.0,male,1931.0,1935.0,417,male,1931,1935,equal,True,Equal,26,,False,False,CQZNGMVS_s026,
CQZNGMVS,418.0,cabin,1936.0,1941.0,418,cabin,1936,1941,equal,True,Equal,26,,False,False,CQZNGMVS_s026,
CQZNGMVS,419.0,crew,1942.0,1946.0,419,crew,1942,1946,equal,True,Equal,26,,False,False,CQZNGMVS_s026,
CQZNGMVS,420.0,assistants,1947.0,1957.0,420,assistants,1947,1957,equal,True,Equal,26,,False,False,CQZNGMVS_s026,
CQZNGMVS,421.0,fell,1958.0,1962.0,421,fell,1958,1962,equal,True,Equal,26,,False,False,CQZNGMVS_s026,
CQZNGMVS,422.0,to,1963.0,1965.0,422,to,1963,1965,equal,True,Equal,26,,False,False,CQZNGMVS_s026,
CQZNGMVS,423.0,the,1966.0,1969.0,423,the,1966,1969,equal,True,Equal,26,,False,False,CQZNGMVS_s026,
CQZNGMVS,424.0,ground,1970.0,1976.0,424,ground,1970,1976,equal,True,Equal,26,,False,False,CQZNGMVS_s026,
CQZNGMVS,425.0,",",1976.0,1977.0,425,",",1976,1977,equal,True,Equal,26,,False,False,CQZNGMVS_s026,
CQZNGMVS,426.0,blood,1978.0,1983.0,426,blood,1978,1983,equal,True,Equal,26,,False,False,CQZNGMVS_s026,
